slug,artistname,year,date,disambiguate,date-added,series,venue,venue-slug,radio,cancelled,performers,setlist,setlist-source,support,poster-url,ticket-url,venue-url,audio,notes
luna,Luna,2003,2003-01-24,,1994-01-01,,"Fletchers, Baltimore MD, USA",fletchers-baltimore-md-usa,,,,Weird And Woozy|Math Wiz|Black Champagne|Lovedust|Astronaut|Mermaid Eyes|Tracy I Love You|Slide|Tiger Lily|Black Postcards|Moon Palace|Teenage Lightning|Fuzzy Wuzzy|Everybody's Talkin'|23 Minutes in Brussels|Tugboat,,,,,,,
luna,Luna,2003,2003-01-25,,1994-01-01,,"Alley Katz, Richmond VA, USA",alley-katz-richmond-va-usa,,,,,,,,,,,
luna,Luna,2003,2003-01-27,,1994-01-01,,"Beta Bar, Tallahassee FL, USA",beta-bar-tallahassee-fl-usa,,,,,,,,,,,
luna,Luna,2003,2003-01-28,,1994-01-01,,"Respectable Street Cafe, West Palm Beach FL, USA",respectable-street-cafe-west-palm-beach-fl-usa,,,,,,,,,,,
luna,Luna,2003,2003-01-29,,1994-01-01,,"Jack Rabbits, Jacksonville FL, USA",jack-rabbits-jacksonville-fl-usa,,,,,,,,,,,
luna,Luna,2003,2003-01-30,,1994-01-01,,"Social, Orlando FL, USA",social-orlando-fl-usa,,,,,,,,,,,
luna,Luna,2003,2003-01-31,,1994-01-01,,"Twilight, Tampa FL, USA",twilight-tampa-fl-usa,,,,,,,,,,,
luna,Luna,2003,2003-02-01,,1994-01-01,,"Echo Lounge, Atlanta GA, USA",echo-lounge-atlanta-ga-usa,,,,Slide|Weird And Woozy|Astronaut|California (All The Way)|Mermaid Eyes|Tracy I Love You|Friendly Advice|Lovedust|Bewitched|Black Champagne|Rememories|23 Minutes in Brussels|Tugboat|Black Postcards|Teenage Lightning|Fuzzy Wuzzy,,,,,,,
luna,Luna,2003,2003-02-02,,1994-01-01,,"Cats Cradle, Carrboro NC, USA",cats-cradle-carrboro-nc-usa,,,,1995|California (All The Way)|Astronaut|Black Champagne|Bobby Peru|Mermaid Eyes|Math Wiz|Sideshow By The Seashore|Tiger Lily|Superfreaky Memories|Lost In Space|Black Postcards|Teenage Lightning|Fuzzy Wuzzy|Tugboat|Bonnie and Clyde,,,,,,,
luna,Luna,2003,2003-02-04,,1994-01-01,,"Birdys, Indianapolis IN, USA",birdys-indianapolis-in-usa,,,,,,,,,,,
luna,Luna,2003,2003-02-05,,1994-01-01,,"Shank Hall, Milwaukee WI, USA",shank-hall-milwaukee-wi-usa,,,,1995|Bewitched|Weird And Woozy|Astronaut|Mermaid Eyes|Pup Tent|Lovedust|Black Postcards|Rememories|Tracy I Love You|Moon Palace|23 Minutes in Brussels|Teenage Lightning|Fuzzy Wuzzy|Friendly Advice|Sideshow By The Seashore|Bonnie and Clyde,,,,,,,
luna,Luna,2003,2003-02-06,,1994-01-01,,"Abbey Pub, Chicago IL, USA",abbey-pub-chicago-il-usa,,,,Slide|Weird And Woozy|Math Wiz|Lovedust|Astronaut|Pup Tent|Black Postcards|Mermaid Eyes|Four Thousand Days|Bewitched|Friendly Advice|Tracy I Love You|Teenage Lightning|Fuzzy Wuzzy|Tugboat|23 Minutes in Brussels|Slash Your Tires,,,,,,,
luna,Luna,2003,2003-02-07,,1994-01-01,,"Abbey Pub, Chicago IL, USA",abbey-pub-chicago-il-usa,,,,,,,,,,,
luna,Luna,2003,2003-02-08,,1994-01-01,,"Blind Pig, Ann Arbor MI, USA",blind-pig-ann-arbor-mi-usa,,,,Lovedust|Weird And Woozy|Chinatown|Mermaid Eyes|Pup Tent|Astronaut|Hello Little One|Tiger Lily|Math Wiz|Friendly Advice|Tracy I Love You|Bonnie and Clyde|Black Postcards|Fuzzy Wuzzy|Season of the Witch|23 Minutes in Brussels|Moon Palace,,,,,,,
luna,Luna,2003,2003-03-20,,1994-01-01,,"Knitting Factory, New York NY, USA",knitting-factory-new-york-ny-usa,,,,Kill For Peace|Bobby Peru|Bewitched|Black Postcards|Pup Tent|Astronaut|Mermaid Eyes|Moon Palace|Tracy I Love You|Weird And Woozy|Hello Little One|Lovedust|Teenage Lightning|Fuzzy Wuzzy|Slash Your Tires|Indian Summer|23 Minutes in Brussels,,,,,,,
luna,Luna,2003,2003-03-21,-2000,1994-01-01,,"Knitting Factory, New York NY, USA",knitting-factory-new-york-ny-usa,,,,Kill For Peace|Chinatown|Black Champagne|Tiger Lily|Beggar's Bliss|Lost In Space|Astronaut|Sideshow By The Seashore|Friendly Advice|Rememories|Lovedust|Slide|Teenage Lightning|Black Postcards|Weird And Woozy|Tugboat,,,,,,,8pm show
luna,Luna,2003,2003-03-21,-2300,1994-01-01,,"Knitting Factory, New York NY, USA",knitting-factory-new-york-ny-usa,,,,Season of the Witch|California (All The Way)|Dear Diary|Swedish Fish|Black Postcards|Rememories|Moon Palace|Mermaid Eyes|Pup Tent|Lovedust|1995|Bewitched|Astronaut|Bonnie and Clyde|Kill For Peace|Fuzzy Wuzzy,,,,,,,11pm show
luna,Luna,2003,2003-04-10,,1994-01-01,,"Brown University, Providence RI, USA",brown-university-providence-ri-usa,,,,Sideshow By The Seashore|Weird And Woozy|23 Minutes in Brussels|Black Champagne|Pup Tent|1995,,,,,,,Opening for Joan Jett and The Blackhearts and The Donnas
luna,Luna,2003,2003-06-28,,1994-01-01,,"Hard Club, Oporto, Portugal",hard-club-oporto-portugal,,,,,,,,,,,Festival do Porto 2003
luna,Luna,2003,2003-06-30,,1994-01-01,,"Cine Salesianos, Vigo, Spain",cine-salesianos-vigo-spain,,,,Slash Your Tires|Lovedust|1995|Sideshow By The Seashore|Black Postcards|Bewitched|Weird And Woozy|Bonnie and Clyde|Pup Tent|Tracy I Love You|Friendly Advice|Mermaid Eyes|Moon Palace|23 Minutes in Brussels,,,,,,,
luna,Luna,2003,2003-07-25,,1994-01-01,,"Maxwells, Hoboken NJ, USA",maxwells-hoboken-nj-usa,,,,Teenage Lightning|Slide|Malibu Love Nest|Weird And Woozy|Black Postcards|Swedish Fish|California (All The Way)|Four Thousand Days|Bewitched|Sideshow By The Seashore|Pup Tent|Friendly Advice|Moon Palace|IHOP|Drunken Whistler|Bonnie and Clyde|Indian Summer,,,,,,,
luna,Luna,2003,2003-07-26,,1994-01-01,,"Maxwells, Hoboken NJ, USA",maxwells-hoboken-nj-usa,,,,Everybody's Talkin'|1995|Lovedust|Math Wiz|Malibu Love Nest|IHOP|The Slow Song|Tracy I Love You|Chinatown|Tiger Lily|Lost In Space|Mermaid Eyes|Time to Quit|Black Postcards|Teenage Lightning|23 Minutes in Brussels,,,,,,,
luna,Luna,2003,2003-08-15,,1994-01-01,,"Black Cat, Washington DC, USA",black-cat-washington-dc-usa,,,,Chinatown|Malibu Love Nest|IHOP|Anesthesia|Black Postcards|Bewitched|Bonnie and Clyde|1995|Rhythm King|Sideshow By The Seashore|Tracy I Love You|Lost In Space|Friendly Advice|The Slow Song|Time to Quit|Season of the Witch|23 Minutes in Brussels|Indian Summer,,,,,,,
luna,Luna,2003,2003-08-22,,1994-01-01,,"Southpaw, Brooklyn NY, USA",southpaw-brooklyn-ny-usa,,,,IHOP|Swedish Fish|Malibu Love Nest|Black Champagne|Lovedust|Pup Tent|Tiger Lily|Rhythm King|Bewitched|1995|Teenage Lightning|Bonnie and Clyde|Friendly Advice|Lost In Space|Black Postcards|Moon Palace|Fuzzy Wuzzy,,,,,,,
luna,Luna,2003,2003-08-23,,1994-01-01,,"Southpaw, Brooklyn NY, USA",southpaw-brooklyn-ny-usa,,,,Malibu Love Nest|Slide|Weird And Woozy|California (All The Way)|Tracy I Love You|Four Thousand Days|Chinatown|Rhythm King|Mermaid Eyes|1995|Pup Tent|Hello Little One|Friendly Advice|The Slow Song|Black Postcards|Teenage Lightning|23 Minutes in Brussels|Fourth of July,,,,,,,
luna,Luna,2003,2003-09-06,,1994-01-01,,"Trocadero, Philadelphia PA, USA",trocadero-philadelphia-pa-usa,,,,Malibu Love Nest|Anesthesia|Lovedust|Sideshow By The Seashore|Hello Little One|Black Champagne|Bewitched|1995|Bonnie and Clyde|Friendly Advice|Pup Tent|Tracy I Love You|Lost In Space|Black Postcards|Bobby Peru|23 Minutes in Brussels|Indian Summer|Everybody's Talkin',,,,,,,
luna,Luna,2003,2003-09-27,,1994-01-01,,"Northsix, Brooklyn NY, USA",northsix-brooklyn-ny-usa,,,,,,,,,,,
luna,Luna,2003,2003-10-21,,1994-01-01,,"Roseland, New York NY, USA",roseland-new-york-ny-usa,,,,,,,,,,,Opening for Interpol
luna,Luna,2003,2003-11-28,,1994-01-01,,"Knitting Factory, New York NY, USA",knitting-factory-new-york-ny-usa,,,,Chinatown|Malibu Love Nest|Lovedust|Broken Chair|Weird And Woozy|Speedbumps|Pup Tent|Tiger Lily|Slide|Friendly Advice|Lost In Space|Teenage Lightning|Fuzzy Wuzzy|Black Postcards|This Time Around|23 Minutes in Brussels|Going Home,,,,,,,
luna,Luna,2003,2003-11-29,,1994-01-01,,"Knitting Factory, New York NY, USA",knitting-factory-new-york-ny-usa,,,,Teenage Lightning|Malibu Love Nest|1995|Broken Chair|Mermaid Eyes|Going Home|Black Champagne|Pup Tent|Tracy I Love You|Rainbow Babe|Friendly Advice|Moon Palace|Bewitched|Black Postcards|Sideshow By The Seashore|Bonnie and Clyde|Indian Summer,,,,,,,
luna,Luna,2003,2003-12-31,,1994-01-01,,"Mercury Lounge, New York NY, USA",mercury-lounge-new-york-ny-usa,,,,,,,,,,,
luna,Luna,2004,2004-02-23,,1994-01-01,,"Metro, Chicago IL, USA",metro-chicago-il-usa,,,,,,,,,,,
luna,Luna,2004,2004-07-12,,1994-01-01,,"Casbah, San Diego CA, USA",casbah-san-diego-ca-usa,,,,,,,,,,,
luna,Luna,2004,2004-10-10,,1994-01-01,,"Borofest, Kyoto, Japan",borofest-kyoto-japan,,,,Malibu Love Nest|Sideshow By The Seashore|Speedbumps|Pup Tent|Broken Chair|Friendly Advice|Bewitched|Black Postcards|Bonnie and Clyde|Blue Thunder|Chinatown,,,,,,,
luna,Luna,2004,2004-10-12,,1994-01-01,,"Knave, Osaka, Japan",knave-osaka-japan,,,,,,,,,,,
luna,Luna,2004,2004-10-14,,1994-01-01,,"NHK FM, Tokyo, Japan",nhk-fm-tokyo-japan,Radio session,,,,,,,,,,
luna,Luna,2004,2004-10-15,,1994-01-01,,"Astro Hall, Tokyo, Japan",astro-hall-tokyo-japan,,,,Lovedust|Speedbumps|Moon Palace|Broken Chair|Malibu Love Nest|Anesthesia|The Owl and the Pussycat|Tracy I Love You|Tiger Lily|Black Champagne|Lost In Space|Black Postcards|Pup Tent|Friendly Advice|Tugboat|Indian Summer|23 Minutes in Brussels|California (All The Way),,,,,,,
luna,Luna,2004,2004-10-30,,1994-01-01,,"Maxwells, Hoboken NJ, USA",maxwells-hoboken-nj-usa,,,,Season of the Witch|Malibu Love Nest|California (All The Way)|Speedbumps|Tracy I Love You|The Owl and the Pussycat|Mermaid Eyes|Broken Chair|Friendly Advice|Pup Tent|Lost In Space|Chinatown|Bewitched|Four Thousand Days|Black Postcards|Slide|23 Minutes in Brussels|I Can't Wait|Indian Summer,,,,,,,
luna,Luna,2004,2004-11-05,,1994-01-01,,"Middle East, Cambridge MA, USA",middle-east-cambridge-ma-usa,,,,Malibu Love Nest|Slide|Speedbumps|The Owl and the Pussycat|Moon Palace|Going Home|Cindy Tastes of Barbecue|Lovedust|Sideshow By The Seashore|Broken Chair|Pup Tent|Friendly Advice|Bewitched|1995|Black Postcards|California (All The Way)|Time to Quit|23 Minutes in Brussels,,,,,,,
luna,Luna,2004,2004-11-07,,1994-01-01,,"Lees Palace, Toronto, Canada",lees-palace-toronto-canada,,,,Malibu Love Nest|California (All The Way)|Speedbumps|Astronaut|The Owl and the Pussycat|1995|Broken Chair|Chinatown|Tiger Lily|Mermaid Eyes|Moon Palace|I Can't Wait|Pup Tent|Black Postcards|23 Minutes in Brussels|Tugboat|Time to Quit|Friendly Advice,,,,,,,
luna,Luna,2004,2004-11-09,,1994-01-01,,"Beachland Ballroom, Cleveland OH, USA",beachland-ballroom-cleveland-oh-usa,,,,Malibu Love Nest|California (All The Way)|Speedbumps|Pup Tent|Broken Chair|Lovedust|Astronaut|Lost In Space|23 Minutes in Brussels|Mermaid Eyes|1995|Bewitched|Slash Your Tires|Black Postcards|Tiger Lily|Friendly Advice|Tugboat|Indian Summer|Time to Quit,,,,,,,
luna,Luna,2004,2004-11-10,,1994-01-01,,"Blind Pig, Ann Arbor MI, USA",blind-pig-ann-arbor-mi-usa,,,,Cindy Tastes of Barbecue|Chinatown|Malibu Love Nest|Weird And Woozy|Broken Chair|Slide|Sideshow By The Seashore|Speedbumps|Bewitched|Moon Palace|Pup Tent|Tiger Lily|1995|Black Postcards|Tugboat|Bonnie and Clyde|I Can't Wait|Indian Summer,,,,,,,
luna,Luna,2004,2004-11-11,,1994-01-01,,"Abbey Pub, Chicago IL, USA",abbey-pub-chicago-il-usa,,,,Malibu Love Nest|Lovedust|Astronaut|Speedbumps|Going Home|The Owl and the Pussycat|Pup Tent|Broken Chair|Double Feature|1995|Mermaid Eyes|I Can't Wait|Bewitched|Black Postcards|Tiger Lily|Tugboat|23 Minutes in Brussels|Bonnie and Clyde,,,,,,,
luna,Luna,2004,2004-11-12,,1994-01-01,,"Abbey Pub, Chicago IL, USA",abbey-pub-chicago-il-usa,,,,Speedbumps|California (All The Way)|The Owl and the Pussycat|Lost In Space|Broken Chair|Sideshow By The Seashore|Malibu Love Nest|Tracy I Love You|Moon Palace|Black Postcards|Into The Fold|Four Thousand Days|Bonnie and Clyde|Friendly Advice|Time to Quit|Season of the Witch|Indian Summer|Fourth of July,,,,,,,
luna,Luna,2004,2004-11-14,,1994-01-01,,"Fine Line Music Cafe, Minneapolis MN, USA",fine-line-music-cafe-minneapolis-mn-usa,,,,Cindy Tastes of Barbecue|1995|Malibu Love Nest|California (All The Way)|Speedbumps|Pup Tent|Broken Chair|Tiger Lily|Going Home|Astronaut|Anesthesia|Sideshow By The Seashore|Moon Palace|Black Postcards|Tugboat|23 Minutes in Brussels|Friendly Advice,,,,,,,
luna,Luna,2004,2004-11-15,,1994-01-01,,"High Noon Saloon, Madison WI, USA",high-noon-saloon-madison-wi-usa,,,,Malibu Love Nest|Lovedust|Speedbumps|Chinatown|Still At Home|Star Spangled Man|Pup Tent|California (All The Way)|Tiger Lily|Bewitched|Bonnie and Clyde|Four Thousand Days|Lost In Space|Black Postcards|Tugboat|23 Minutes in Brussels|Indian Summer,,,,,,,
luna,Luna,2004,2004-11-16,,1994-01-01,,"Highdive, Champaign IL, USA",highdive-champaign-il-usa,,,,,,,,,,,
luna,Luna,2004,2004-11-18,,1994-01-01,,"Southgate House, Newport KY, USA",southgate-house-newport-ky-usa,,,,Speedbumps|Chinatown|The Owl and the Pussycat|California (All The Way)|Still At Home|Malibu Love Nest|Lost In Space|23 Minutes in Brussels|I Can't Wait|Astronaut|Into The Fold|Weird And Woozy|Bewitched|Four Thousand Days|Black Postcards|Pup Tent|Friendly Advice|Season of the Witch,,,,,,,
luna,Luna,2004,2004-11-19,,1994-01-01,,"Exit/In, Nashville TN, USA",exitin-nashville-tn-usa,,,,Malibu Love Nest|Sideshow By The Seashore|Speedbumps|Pup Tent|Broken Chair|Tiger Lily|Cindy Tastes of Barbecue|Friendly Advice|Going Home|Moon Palace|1995|Bewitched|Time to Quit|Black Postcards|Tugboat|23 Minutes in Brussels|Indian Summer,,,,,,,
luna,Luna,2004,2004-11-20,,1994-01-01,,"Echo Lounge, Atlanta GA, USA",echo-lounge-atlanta-ga-usa,,,,1995|Malibu Love Nest|Chinatown|Speedbumps|Astronaut|Tracy I Love You|Still At Home|Four Thousand Days|Lost In Space|Bonnie and Clyde|Tiger Lily|Freakin' and Peakin'|Tugboat|Black Postcards|California (All The Way)|23 Minutes in Brussels,,,,,,,
luna,Luna,2004,2004-11-21,,1994-01-01,,"Cats Cradle, Carrboro NC, USA",cats-cradle-carrboro-nc-usa,,,,Chinatown|Malibu Love Nest|Speedbumps|Tiger Lily|Cindy Tastes of Barbecue|Lovedust|Broken Chair|Pup Tent|Bewitched|1995|Four Thousand Days|Into The Fold|I Can't Wait|Moon Palace|Black Postcards|Tugboat|23 Minutes in Brussels,,,,,,,
luna,Luna,2004,2004-11-22,,1994-01-01,,"Ottobar, Baltimore MD, USA",ottobar-baltimore-md-usa,,,,Weird And Woozy|Malibu Love Nest|Speedbumps|Anesthesia|Still At Home|The Owl and the Pussycat|Going Home|Pup Tent|Freakin' and Peakin'|Sideshow By The Seashore|Astronaut|California (All The Way)|Lost In Space|Black Postcards|Tugboat|Friendly Advice|Indian Summer,,,,,,,
luna,Luna,2004,2004-11-27,,1994-01-01,,"Irving Plaza, New York NY, USA",irving-plaza-new-york-ny-usa,,,,Malibu Love Nest|Going Home|Speedbumps|California (All The Way)|Broken Chair|1995|Cindy Tastes of Barbecue|Chinatown|Hey Sister|Bonnie and Clyde|Bewitched|23 Minutes in Brussels|Tracy I Love You|Black Postcards|Moon Palace|Friendly Advice,,,,,,,
luna,Luna,2004,2004-12-17,,1994-01-01,,"Theatre of the Living Arts, Philadelphia PA, USA",theatre-of-the-living-arts-philadelphia-pa-usa,,,,Malibu Love Nest|California (All The Way)|Astronaut|Speedbumps|Going Home|Broken Chair|1995|Bewitched|Four Thousand Days|Hey Sister|Bonnie and Clyde|Friendly Advice|Tiger Lily|Tracy I Love You|Black Postcards|Egg Nog|23 Minutes in Brussels|Indian Summer,,,,,,,
luna,Luna,2004,2004-12-17,,1994-01-01,,"WXPN, Philadelphia PA, USA",wxpn-philadelphia-pa-usa,Radio session,,,Malibu Love Nest|Speedbumps|Chinatown,,,,,,,Recorded 2004-12-17Broadcast 2005-02-05
luna,Luna,2004,2004-12-18,,1994-01-01,,"9:30 Club, Washington DC, USA",930-club-washington-dc-usa,,,,Egg Nog|California (All The Way)|Malibu Love Nest|Cindy Tastes of Barbecue|Speedbumps|Sideshow By The Seashore|Weird And Woozy|Broken Chair|Friendly Advice|Bonnie and Clyde|Black Champagne|Moon Palace|Tiger Lily|Tugboat|Black Postcards|Chinatown|23 Minutes in Brussels|Time to Quit|Indian Summer,,,,,,,
luna,Luna,2004,2004-12-31,,1994-01-01,,"Southpaw, Brooklyn NY, USA",southpaw-brooklyn-ny-usa,,,,Egg Nog|Speedbumps|Lovedust|Broken Chair|Astronaut|23 Minutes in Brussels|Pup Tent|Rock Your Baby|Chinatown|Malibu Love Nest|Lost In Space|Going Home|Friendly Advice|Moon Palace|Black Postcards|California (All The Way)|Fuzzy Wuzzy|Bewitched|Fourth of July,,,,,,,
luna,Luna,2005,2005-01-10,,1994-01-01,,"Apolo, Barcelona, Spain",apolo-barcelona-spain,,,,Malibu Love Nest|California (All The Way)|Speedbumps|Going Home|Broken Chair|Moon Palace|Astronaut|Pup Tent|23 Minutes in Brussels|Sideshow By The Seashore|Tiger Lily|Friendly Advice|Bewitched|Black Postcards|Tugboat|Fuzzy Wuzzy|Bonnie and Clyde|Indian Summer,,,,,,,
luna,Luna,2005,2005-01-11,,1994-01-01,,"Arena, Madrid, Spain",arena-madrid-spain,,,,,,,,,,,
luna,Luna,2005,2005-01-12,,1994-01-01,,"Aulario La Bomba, Cadiz, Spain",aulario-la-bomba-cadiz-spain,,,,,,,,,,,
luna,Luna,2005,2005-01-13,,1994-01-01,,"(unknown), Mallorca, Spain",unknown-mallorca-spain,,,,,,,,,,,
luna,Luna,2005,2005-01-14,,1994-01-01,,"Corcoman, Valencia, Spain",corcoman-valencia-spain,,,,,,,,,,,
luna,Luna,2005,2005-01-15,,1994-01-01,,"Azkena, Bibao, Spain",azkena-bibao-spain,,,,,,,,,,,
luna,Luna,2005,2005-01-17,,1994-01-01,,"BBC 6 Music, London, UK",bbc-6-music-london-uk,Radio session,,,Broken Chair|The Owl and the Pussycat,,,,,,,Sean and Dean only
luna,Luna,2005,2005-01-17,,1994-01-01,,"ULU, London, UK",ulu-london-uk,,,,Malibu Love Nest|Lovedust|Speedbumps|Bewitched|Broken Chair|Friendly Advice|Hey Sister|Moon Palace|Tiger Lily|Pup Tent|Chinatown|Tugboat|Bonnie and Clyde|Black Postcards|Fuzzy Wuzzy|23 Minutes in Brussels|Indian Summer,,,,,,,
luna,Luna,2005,2005-01-28,,1994-01-01,,"La Zona Rosa, Austin TX, USA",la-zona-rosa-austin-tx-usa,,,,Chinatown|Speedbumps|Weird And Woozy|Malibu Love Nest|Pup Tent|Broken Chair|Still At Home|Tiger Lily|Bonnie and Clyde|Friendly Advice|Bewitched|Moon Palace|Black Postcards|Teenage Lightning|Fuzzy Wuzzy|California (All The Way)|23 Minutes in Brussels|Time to Quit,,,,,,,
luna,Luna,2005,2005-01-29,,1994-01-01,,"Sons of Hermann Hall, Dallas TX, USA",sons-of-hermann-hall-dallas-tx-usa,,,,Malibu Love Nest|This Time Around|Cindy Tastes of Barbecue|Lovedust|Still At Home|Speedbumps|Moon Palace|Astronaut|The Slow Song|23 Minutes in Brussels|Tiger Lily|Pup Tent|Bewitched|Black Postcards|Tugboat|I Can't Wait|Indian Summer,,,,,,,
luna,Luna,2005,2005-01-31,,1994-01-01,,"Fox Theatre, Boulder CO, USA",fox-theatre-boulder-co-usa,,,,Malibu Love Nest|Anesthesia|Speedbumps|Broken Chair|Lovedust|Cindy Tastes of Barbecue|Tracy I Love You|Pup Tent|Astronaut|Bonnie and Clyde|Friendly Advice|Moon Palace|Tiger Lily|Black Postcards|Bewitched|California (All The Way)|23 Minutes in Brussels,,,,,,,
luna,Luna,2005,2005-02-02,,1994-01-01,,"Club Congress, Tucson AZ, USA",club-congress-tucson-az-usa,,,,Chinatown|Speedbumps|Cindy Tastes of Barbecue|Pup Tent|Still At Home|Sideshow By The Seashore|Malibu Love Nest|Lost In Space|Mermaid Eyes|23 Minutes in Brussels|Swedish Fish|California (All The Way)|Black Postcards|Indian Summer|I Can't Wait|Tugboat|Friendly Advice|Bewitched|Time to Quit,,,,,,,
luna,Luna,2005,2005-02-03,,1994-01-01,,"Casbah, San Diego CA, USA",casbah-san-diego-ca-usa,,,,Egg Nog|Slide|Speedbumps|The Owl and the Pussycat|Tiger Lily|Malibu Love Nest|Broken Chair|This Time Around|Lost In Space|Black Postcards|Into The Fold|Math Wiz|Bonnie and Clyde|Freakin' and Peakin'|Moon Palace|Fourth of July|Indian Summer,,,,,,,
luna,Luna,2005,2005-02-04,,1994-01-01,,"El Rey Theater, Los Angeles CA, USA",el-rey-theater-los-angeles-ca-usa,,,,Chinatown|Malibu Love Nest|Cindy Tastes of Barbecue|Pup Tent|Speedbumps|Astronaut|Lovedust|Broken Chair|23 Minutes in Brussels|Tiger Lily|Bewitched|Bonnie and Clyde|Lost In Space|Black Postcards|Moon Palace|Fuzzy Wuzzy|Tugboat|Hey Sister,,,,,,,
luna,Luna,2005,2005-02-05,,1994-01-01,,"Fillmore, San Francisco CA, USA",fillmore-san-francisco-ca-usa,,,,Sideshow By The Seashore|Malibu Love Nest|Tracy I Love You|Speedbumps|Cindy Tastes of Barbecue|This Time Around|Still At Home|Pup Tent|Bonnie and Clyde|Friendly Advice|Moon Palace|23 Minutes in Brussels|Bewitched|Black Postcards|California (All The Way)|Fuzzy Wuzzy|Rock Your Baby|Indian Summer,,,,,,,
luna,Luna,2005,2005-02-07,,1994-01-01,,"Harlows Night Club, Sacramento CA, USA",harlows-night-club-sacramento-ca-usa,,,,Slide|Malibu Love Nest|Weird And Woozy|Broken Chair|Speedbumps|Sideshow By The Seashore|Tiger Lily|Friendly Advice|Rainbow Babe|Double Feature|Lost In Space|23 Minutes in Brussels|Pup Tent|Black Postcards|Slash Your Tires|Fuzzy Wuzzy,,,,,,,
luna,Luna,2005,2005-02-09,,1994-01-01,,"WOW, Eugene OR, USA",wow-eugene-or-usa,,,,California (All The Way)|Speedbumps|Still At Home|Tracy I Love You|The Owl and the Pussycat|Sideshow By The Seashore|Hey Sister|Mermaid Eyes|Malibu Love Nest|Tiger Lily|Lost In Space|23 Minutes in Brussels|Bewitched|Fuzzy Wuzzy|Tugboat|Indian Summer,,,,,,,
luna,Luna,2005,2005-02-10,,1994-01-01,,"Aladdin Theatre, Portland OR, USA",aladdin-theatre-portland-or-usa,,,,Chinatown|Malibu Love Nest|Sideshow By The Seashore|Astronaut|Speedbumps|Broken Chair|Pup Tent|Bonnie and Clyde|Swedish Fish|Weird And Woozy|Moon Palace|23 Minutes in Brussels|Bewitched|Black Postcards|Season of the Witch|Friendly Advice,,,,,,,
luna,Luna,2005,2005-02-11,-2100,1994-01-01,,"Neumos Crystal Ball Reading Room, Seattle WA, USA",neumos-crystal-ball-reading-room-seattle-wa-usa,,,,Chinatown|Malibu Love Nest|Tiger Lily|Astronaut|Lovedust|Still At Home|Sideshow By The Seashore|Rhythm King|The Slow Song|Freakin' and Peakin'|This Time Around|Tracy I Love You|Lost In Space|Indian Summer|Tugboat|Time to Quit,,,,,,,
luna,Luna,2005,2005-02-11,-1800,1994-01-01,,"Neumos Crystal Ball Reading Room, Seattle WA, USA",neumos-crystal-ball-reading-room-seattle-wa-usa,,,,California (All The Way)|Speedbumps|Pup Tent|Malibu Love Nest|Broken Chair|Weird And Woozy|Cindy Tastes of Barbecue|Moon Palace|Bonnie and Clyde|Friendly Advice|Bewitched|23 Minutes in Brussels|Into The Fold|Black Postcards|Blue Thunder|Fuzzy Wuzzy,,,,,,,early show 6pm
luna,Luna,2005,2005-02-12,,1994-01-01,,"Richards on Richards, Vancouver, Canada",richards-on-richards-vancouver-canada,,,,Sideshow By The Seashore|Cindy Tastes of Barbecue|Hello Little One|Speedbumps|Moon Palace|Malibu Love Nest|Pup Tent|Broken Chair|Bonnie and Clyde|Friendly Advice|Bewitched|23 Minutes in Brussels|Into The Fold|Black Postcards|California (All The Way)|Fuzzy Wuzzy,,,,,,,
luna,Luna,2005,2005-02-23,,1994-01-01,,"Caberet Metro, Chicago IL, USA",caberet-metro-chicago-il-usa,,,,Fuzzy Wuzzy|Sideshow By The Seashore|Speedbumps|Anesthesia|Still At Home|This Time Around|Malibu Love Nest|Bewitched|1995|Tracy I Love You|Moon Palace|Black Postcards|Blue Thunder|Freakin' and Peakin'|Chinatown|23 Minutes in Brussels,,,,,,,
luna,Luna,2005,2005-02-24,,1994-01-01,,"St. Andrews Hall, Detroit MI, USA",st-andrews-hall-detroit-mi-usa,,,,California (All The Way)|Malibu Love Nest|Rhythm King|Speedbumps|Broken Chair|Astronaut|Tiger Lily|Bonnie and Clyde|Friendly Advice|Pup Tent|Lost In Space|Sideshow By The Seashore|Bewitched|Black Postcards|Tugboat|Indian Summer|Time to Quit|Moon Palace,,,,,,,
luna,Luna,2005,2005-02-26,,1994-01-01,,"Bowery Ballroom, New York NY, USA",bowery-ballroom-new-york-ny-usa,,,,Fuzzy Wuzzy|Slide|Chinatown|Malibu Love Nest|Black Champagne|Still At Home|Pup Tent|Speedbumps|Mermaid Eyes|Sideshow By The Seashore|Lost In Space|23 Minutes in Brussels|Tracy I Love You|Black Postcards|Bewitched|Friendly Advice|I Can't Wait|Indian Summer,,,,,,,
luna,Luna,2005,2005-02-27,-2000,1994-01-01,,"Bowery Ballroom, New York NY, USA",bowery-ballroom-new-york-ny-usa,,,,Superfreaky Memories|Rhythm King|Slash Your Tires|Cindy Tastes of Barbecue|Lovedust|Speedbumps|Black Postcards|1995|Bobby Peru|Four Thousand Days|Moon Palace|Bonnie and Clyde|Bewitched|Freakin' and Peakin'|Sweet Child o' Mine|Fourth of July|23 Minutes in Brussels,,,,,,,Late show
